date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:23:22	23/23	---M--	200	added ('OK')	text/plain	etag:%227121965-17-52475a6eee180%22	https://www.forefrontcertification.co.uk/robots.txt		(from )
20:23:25	169280/169280	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202020%2013:23:22%20GMT	https://www.forefrontcertification.co.uk/	D:/Website_download/forefront/www.forefrontcertification.co.uk/index.html	(from )
20:23:26	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%221544639720%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	D:/Website_download/forefront/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.forefrontcertification.co.uk/)
20:23:27	14749/14749	---M--	200	added ('OK')	image/png	etag:%2271c63d4-399d-597206f6aab6d%22	https://www.forefrontcertification.co.uk/wp-content/uploads/2019/11/FF_FAVICON.png	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/uploads/2019/11/FF_FAVICON.png	(from https://www.forefrontcertification.co.uk/)
20:23:27	5650/5650	---M--	200	added ('OK')	text/css	etag:%2271c0fd8-1612-53a18e0481600%22	https://www.forefrontcertification.co.uk/wp-content/plugins/displayProduct/assets/css/template-editor/dp-template-editor.css?ver=5.3.2	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/displayProduct/assets/css/template-editor/dp-template-editor9dff.css	(from https://www.forefrontcertification.co.uk/)
20:23:28	30440/30440	---M--	200	added ('OK')	text/css	etag:%2271c0cfa-76e8-599f6e4f88d75%22	https://www.forefrontcertification.co.uk/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style.css?ver=2.4.5	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style747d.css	(from https://www.forefrontcertification.co.uk/)
20:23:29	15708/15708	---M--	200	added ('OK')	text/css	etag:%2271c21fb-3d5c-530f9798fa400%22	https://www.forefrontcertification.co.uk/wp-content/plugins/LayerSlider/static/css/layerslider.css?ver=5.6.2	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/LayerSlider/static/css/layerslider4c7e.css	(from https://www.forefrontcertification.co.uk/)
20:23:29	1645/1645	---M--	200	added ('OK')	text/css	etag:%2271c028b-66d-599f6e3fb9be3%22	https://www.forefrontcertification.co.uk/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.6	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/contact-form-7/includes/css/stylesb62d.css	(from https://www.forefrontcertification.co.uk/)
20:23:29	8150/8150	---M--	200	added ('OK')	text/css	etag:%2271c0f84-1fd6-53a18e0481600%22	https://www.forefrontcertification.co.uk/wp-content/plugins/displayProduct//plugin/magnific/magnific.css?ver=5.3.2	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/displayProduct/plugin/magnific/magnific9dff.css	(from https://www.forefrontcertification.co.uk/)
20:23:30	4221/4221	---M--	200	added ('OK')	text/css	etag:%2271c0f87-107d-53a18e0481600%22	https://www.forefrontcertification.co.uk/wp-content/plugins/displayProduct//plugin/magnific/magnific-custom.css?ver=5.3.2	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/displayProduct/plugin/magnific/magnific-custom9dff.css	(from https://www.forefrontcertification.co.uk/)
20:23:30	839/839	---MC-	200	added ('OK')	application/rss+xml	etag:%22c87159c151300ee5bf94c30ec0d8138b%22	https://www.forefrontcertification.co.uk/comments/feed/	D:/Website_download/forefront/www.forefrontcertification.co.uk/comments/feed/index.html	(from https://www.forefrontcertification.co.uk/)
20:23:30	831/831	---MC-	200	added ('OK')	application/rss+xml	etag:%22c87159c151300ee5bf94c30ec0d8138b%22	https://www.forefrontcertification.co.uk/home-3/feed/	D:/Website_download/forefront/www.forefrontcertification.co.uk/home-3/feed/index.html	(from https://www.forefrontcertification.co.uk/)
20:23:30	94915/94915	---MC-	200	added ('OK')	application/rss+xml	etag:%221ef28308b206361d293dbc9faf6ce8ed%22	https://www.forefrontcertification.co.uk/feed/	D:/Website_download/forefront/www.forefrontcertification.co.uk/feed/index.html	(from https://www.forefrontcertification.co.uk/)
20:23:30	35876/35876	---M--	200	added ('OK')	text/css	etag:%2271c1a03-8c24-530f978216e00%22	https://www.forefrontcertification.co.uk/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.6	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/revslider/public/assets/css/settingsb62d.css	(from https://www.forefrontcertification.co.uk/)
20:23:31	16542/16542	---M--	200	added ('OK')	text/css	etag:%2271c0c07-409e-599f6e4f787be%22	https://www.forefrontcertification.co.uk/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=3.8.1	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/woocommerce/assets/css/woocommerce-layout7e2e.css	(from https://www.forefrontcertification.co.uk/)
20:23:31	6758/6758	---M--	200	added ('OK')	text/css	etag:%2271c0bc9-1a66-599f6e4f72de6%22	https://www.forefrontcertification.co.uk/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=3.8.1	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen7e2e.css	(from https://www.forefrontcertification.co.uk/)
20:23:31	61840/61840	---M--	200	added ('OK')	text/css	etag:%2271c0975-f190-5984cc19833ce%22	https://www.forefrontcertification.co.uk/wp-content/uploads/maxmegamenu/style.css?ver=0b176b	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/uploads/maxmegamenu/styledbd1.css	(from https://www.forefrontcertification.co.uk/)
20:23:31	62669/62669	---M--	200	added ('OK')	text/css	etag:%2271c0be0-f4cd-599f6e4f76c66%22	https://www.forefrontcertification.co.uk/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.8.1	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/woocommerce/assets/css/woocommerce7e2e.css	(from https://www.forefrontcertification.co.uk/)
20:23:32	47558/47558	---M--	200	added ('OK')	text/css	etag:%227142e8c-b9c6-589746605c406%22	https://www.forefrontcertification.co.uk/wp-includes/css/dashicons.min.css?ver=5.3.2	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-includes/css/dashicons.min9dff.css	(from https://www.forefrontcertification.co.uk/)
20:23:32	350/350	---M--	200	added ('OK')	text/css	etag:%2271c3d88-15e-57fba30631e00%22	https://www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/style.css?ver=21.0.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/style126c.css	(from https://www.forefrontcertification.co.uk/)
20:23:32	55883/55883	---M--	200	added ('OK')	text/css	etag:%2271c3b29-da4b-57fba30beab80%22	https://www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/base.css?ver=21.0.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/base126c.css	(from https://www.forefrontcertification.co.uk/)
20:23:33	116901/116901	---M--	200	added ('OK')	text/css	etag:%2271c3b2a-1c8a5-57fba30beab80%22	https://www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/layout.css?ver=21.0.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/layout126c.css	(from https://www.forefrontcertification.co.uk/)
20:23:33	138968/138968	---M--	200	added ('OK')	text/css	etag:%2271c3b2f-21ed8-57fba30beab80%22	https://www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/shortcodes.css?ver=21.0.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/shortcodes126c.css	(from https://www.forefrontcertification.co.uk/)
20:23:33	18667/18667	---M--	200	added ('OK')	text/css	etag:%2271c3a8f-48eb-57fba3081a280%22	https://www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/assets/ui/jquery.ui.all.css?ver=21.0.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/assets/ui/jquery.ui.all126c.css	(from https://www.forefrontcertification.co.uk/)
20:23:33	58508/58508	---M--	200	added ('OK')	text/css	etag:%2271c3a3f-e48c-57fba3081a280%22	https://www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/assets/animations/animations.min.css?ver=21.0.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/assets/animations/animations.min126c.css	(from https://www.forefrontcertification.co.uk/)
20:23:33	9834/9834	---M--	200	added ('OK')	text/css	etag:%2271c3a43-266a-57fba3081a280%22	https://www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/assets/jplayer/css/jplayer.blue.monday.css?ver=21.0.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/assets/jplayer/css/jplayer.blue.monday126c.css	(from https://www.forefrontcertification.co.uk/)
20:23:34	56131/56131	---M--	200	added ('OK')	text/css	etag:%2271c3b2c-db43-57fba30beab80%22	https://www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/responsive.css?ver=21.0.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/responsive126c.css	(from https://www.forefrontcertification.co.uk/)
20:23:34	1731/1731	---M--	200	added ('OK')	text/css	etag:%2271c0409-6c3-59473d74c7907%22	https://www.forefrontcertification.co.uk/wp-content/plugins/searchwp-live-ajax-search/assets/styles/style.css?ver=1.4.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/searchwp-live-ajax-search/assets/styles/stylec2d0.css	(from https://www.forefrontcertification.co.uk/)
20:23:34	39762/39762	---M--	200	added ('OK')	text/css	etag:%2271c3b4c-9b52-57fba30beab80%22	https://www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/woocommerce.css?ver=21.0.4	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/themes/webkrafts-forefront/css/woocommerce126c.css	(from https://www.forefrontcertification.co.uk/)
20:23:34	5516/5516	---M--	200	added ('OK')	text/css	etag:%2271c0452-158c-565dfc3680413%22	https://www.forefrontcertification.co.uk/wp-content/plugins/bellows-accordion-menu/assets/css/bellows.min.css?ver=1.2.1	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/bellows-accordion-menu/assets/css/bellows.min1576.css	(from https://www.forefrontcertification.co.uk/)
20:23:35	26711/26711	---M--	200	added ('OK')	text/css	etag:%2271c0447-6857-565dfc367fc43%22	https://www.forefrontcertification.co.uk/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/css/font-awesome.min.css?ver=1.2.1	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/css/font-awesome.min1576.css	(from https://www.forefrontcertification.co.uk/)
20:23:35	2322/2322	---M--	200	added ('OK')	text/css	etag:%2271c0454-912-565dfc36807fb%22	https://www.forefrontcertification.co.uk/wp-content/plugins/bellows-accordion-menu/assets/css/skins/grey-material.css?ver=1.2.1	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/bellows-accordion-menu/assets/css/skins/grey-material1576.css	(from https://www.forefrontcertification.co.uk/)
20:23:35	9622/9622	---M--	200	added ('OK')	text/css	etag:%2271c0ab7-2596-589656a2a8c19%22	https://www.forefrontcertification.co.uk/wp-content/plugins/wp-gdpr-compliance/assets/css/front.css?ver=1558443549	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/wp-gdpr-compliance/assets/css/frontdf93.css	(from https://www.forefrontcertification.co.uk/)
20:23:36	59709/59709	---M--	200	added ('OK')	application/javascript	etag:%2271c2206-e93d-530f9798fa400%22	https://www.forefrontcertification.co.uk/wp-content/plugins/LayerSlider/static/js/greensock.js?ver=1.11.8	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/LayerSlider/static/js/greensockcd11.js	(from https://www.forefrontcertification.co.uk/)
20:23:36	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%227143572-2748-53344923fca00%22	https://www.forefrontcertification.co.uk/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://www.forefrontcertification.co.uk/)
20:23:36	96873/96873	---M--	200	added ('OK')	application/javascript	etag:%227143569-17a69-589746613068d%22	https://www.forefrontcertification.co.uk/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-includes/js/jquery/jquery4a5f.js	(from https://www.forefrontcertification.co.uk/)
20:23:37	21095/21095	---M--	200	added ('OK')	application/javascript	etag:%2271c2205-5267-530f9798fa400%22	https://www.forefrontcertification.co.uk/wp-content/plugins/LayerSlider/static/js/layerslider.transitions.js?ver=5.6.2	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/LayerSlider/static/js/layerslider.transitions4c7e.js	(from https://www.forefrontcertification.co.uk/)
20:23:37	55315/55315	---M--	200	added ('OK')	application/javascript	etag:%2271c2203-d813-530f9798fa400%22	https://www.forefrontcertification.co.uk/wp-content/plugins/LayerSlider/static/js/layerslider.kreaturamedia.jquery.js?ver=5.6.2	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/LayerSlider/static/js/layerslider.kreaturamedia.jquery4c7e.js	(from https://www.forefrontcertification.co.uk/)
20:23:38	13880/13880	---M--	200	added ('OK')	application/javascript	etag:%2271c0f86-3638-53a18e0481600%22	https://www.forefrontcertification.co.uk/wp-content/plugins/displayProduct//plugin/magnific/magnific.js?ver=5.3.2	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/displayProduct/plugin/magnific/magnific9dff.js	(from https://www.forefrontcertification.co.uk/)
20:23:38	1962/1962	---M--	200	added ('OK')	application/javascript	etag:%2271c0f85-7aa-53a18e0481600%22	https://www.forefrontcertification.co.uk/wp-content/plugins/displayProduct//plugin/magnific/magnific-custom.js?ver=5.3.2	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/displayProduct/plugin/magnific/magnific-custom9dff.js	(from https://www.forefrontcertification.co.uk/)
20:23:38	104767/104767	---M--	200	added ('OK')	application/javascript	etag:%2271c1a1c-1993f-530f97830b040%22	https://www.forefrontcertification.co.uk/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.1.6	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.minb62d.js	(from https://www.forefrontcertification.co.uk/)
20:23:38	48508/48508	---M--	200	added ('OK')	application/javascript	etag:%2271c1a24-bd7c-530f97830b040%22	https://www.forefrontcertification.co.uk/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.1.6	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.minb62d.js	(from https://www.forefrontcertification.co.uk/)
20:23:40	906/906	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202020%2013:23:39%20GMT	https://www.forefrontcertification.co.uk/xmlrpc.php?rsd	D:/Website_download/forefront/www.forefrontcertification.co.uk/xmlrpc0db0.php	(from https://www.forefrontcertification.co.uk/)
20:23:40	1045/1045	---M--	200	added ('OK')	application/xml	etag:%227144c01-415-4ed4c2215e400%22	https://www.forefrontcertification.co.uk/wp-includes/wlwmanifest.xml	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-includes/wlwmanifest.xml	(from https://www.forefrontcertification.co.uk/)
20:23:42	2319/2319	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202020%2013:23:41%20GMT	https://www.forefrontcertification.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.forefrontcertification.co.uk%2F	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-json/oembed/1.0/embed5db0.json	(from https://www.forefrontcertification.co.uk/)
20:23:42	536118/536118	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202020%2013:23:39%20GMT	https://www.forefrontcertification.co.uk/wp-json/	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-json/index.html	(from https://www.forefrontcertification.co.uk/)
20:23:44	2421/2421	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202020%2013:23:43%20GMT	https://www.forefrontcertification.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.forefrontcertification.co.uk%2F&format=xml	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-json/oembed/1.0/embedb0ae	(from https://www.forefrontcertification.co.uk/)
20:23:46	34184/34184	---M--	200	added ('OK')	image/png	etag:%2271c63be-8588-597206a5e64d8%22	https://www.forefrontcertification.co.uk/wp-content/uploads/2019/11/ForeFront_LOGO.png	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/uploads/2019/11/ForeFront_LOGO.png	(from https://www.forefrontcertification.co.uk/)
20:23:46	114/114	---M--	200	added ('OK')	image/png	etag:%2271c1c1c-72-530f9789b8000%22	https://www.forefrontcertification.co.uk/wp-content/plugins/revslider/admin/assets/images/dummy.png	D:/Website_download/forefront/www.forefrontcertification.co.uk/wp-content/plugins/revslider/admin/assets/images/dummy.png	(from https://www.forefrontcertification.co.uk/)
20:23:47	136400/136400	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202020%2013:23:46%20GMT	https://www.forefrontcertification.co.uk/contact/	D:/Website_download/forefront/www.forefrontcertification.co.uk/contact/index.html	(from https://www.forefrontcertification.co.uk/)
